classname,subject,img,Tights,Lifejacket,Girl,Asleep,Toilet,Vespa,Console,Underwear,Potted Plant,People,Female,Headrest,Laptop,Mobile Phone,Motor Scooter,Couch,Car Seat,Convertible,Portrait,Sedan,Motor,Art,Moped,Face,TV,Train Station,Kid,Cell Phone,Seat Belt,Scooter,Sink,Suv,Ankle,Television,Cap,Hotel,Sunglasses,Monitor,Selfie,Human,Driving,Baby,Lighting,Goggles,Motorcycle,Van,Swimwear,Vest,Smile,Finger,Latex Clothing,Belt,Glasses,Lingerie,Subway,Bowl,Military Uniform,Backpack,Umbrella,Hospital,Cockpit,Child,Dessert,Hot Rod,Arm,LCD Screen,Woman,Water,Cake,Train,Automobile,Bag,Spandex,Boy,LED,Hat,Electronics,Furniture,Windshield,Hair,Diver,Haircut,Food,Pc,Bumper,Phone,Person,Diving,Head,Cushion,Bra,Night Club,Accessories,Spotlight,Surgery,Clothing,Sun Hat,X-Ray,Bottle,Black Hair,Apparel,Swimming,Dimples,Bikini,Maillot,Chair,Suitcase,Luggage,Night Life,Sport,Vehicle,Computer,Screen,Resort,Plant,Officer,Operating Theatre,Car,Scuba Diving,Military,Modern Art,Trunk
c1,p002,img_75887.jpg,0,0,0,0,0,0,0,0,0,99.1361312866211,52.10953903198242,0,0,0,0,0,0,0,59.511905670166016,0,0,53.510677337646484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.511905670166016,99.11573028564453,0,0,0,0,0,0,50.55537796020508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.13614654541016,0,0,0,0,0,0,0,0,50.904911041259766,0,0,0,0,50.904911041259766,0,0,50.55537796020508,50.55537796020508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.510677337646484,0
c1,p002,img_11776.jpg,0,0,0,82.24439239501953,0,0,0,0,0,98.99773406982422,50.60649490356445,0,0,0,0,0,0,0,54.03548049926758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.03548049926758,98.96005249023438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.99775695800781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1,p002,img_77268.jpg,0,0,0,0,0,0,0,0,0,99.1687240600586,0,0,0,0,0,0,0,0,53.84758758544922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.84758758544922,99.15206909179688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16873931884766,0,0,0,0,0,0,0,0,51.380104064941406,0,0,0,0,51.380104064941406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1,p002,img_77903.jpg,0,0,0,0,0,0,0,0,0,99.08338165283203,0,0,0,0,0,0,0,75.73625946044922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.05663299560547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.73625946044922,0,0,0,0,0,0,75.73625946044922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0833969116211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.73625946044922,0,0,0,0,0,0,75.73625946044922,0,0,0,0
c1,p002,img_69182.jpg,0,0,0,0,0,0,0,0,0,99.18209075927734,50.816490173339844,0,0,0,0,0,0,84.93682861328125,52.153785705566406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.153785705566406,99.16693878173828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.93682861328125,0,0,0,0,0,0,84.93682861328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1821060180664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.93682861328125,0,0,0,0,0,0,84.93682861328125,0,0,0,0
c1,p002,img_7916.jpg,0,0,0,0,0,0,0,0,0,99.17681121826172,52.320838928222656,0,0,0,0,0,0,0,52.46139144897461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.46139144897461,99.16107177734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.17682647705078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1,p002,img_16652.jpg,0,0,0,0,0,0,0,0,0,99.20073699951172,51.175655364990234,0,0,0,0,0,0,0,53.7796745300293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.57195281982422,0,53.7796745300293,99.1876449584961,0,0,51.566402435302734,53.57195281982422,0,0,0,0,0,0,0,0,53.57195281982422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.566402435302734,0,0,71.67587280273438,0,0,0,0,0,0,0,0,99.20073699951172,0,0,0,0,0,0,51.566402435302734,0,52.305328369140625,0,0,0,0,52.305328369140625,0,0,0,0,71.67587280273438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1,p002,img_51624.jpg,0,0,0,0,0,0,0,0,0,99.168212890625,0,69.37235260009766,0,0,0,0,0,0,52.08316421508789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.08316421508789,99.1514892578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.09648895263672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.168212890625,0,0,69.37235260009766,0,0,0,0,0,50.68428039550781,0,0,0,0,50.68428039550781,0,0,0,0,0,0,0,0,0,57.09648895263672,0,0,0,0,0,0,57.09648895263672,0,0,0,0
c1,p002,img_73068.jpg,0,0,0,0,0,0,0,0,0,99.16732788085938,0,0,0,0,0,0,0,0,52.85013961791992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.85013961791992,99.15052032470703,52.77488708496094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.00882720947266,0,0,0,0,0,0,0,0,0,0,0,0,0,66.00882720947266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16734313964844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.77488708496094,0,0,0,0
c1,p002,img_6885.jpg,0,0,0,0,0,0,0,0,0,99.09953308105469,0,0,0,0,0,0,0,86.67108917236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.07476806640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67108917236328,0,0,0,0,0,0,86.67108917236328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.09954833984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67108917236328,0,0,0,0,0,0,86.67108917236328,0,0,0,0
c1,p002,img_68602.jpg,0,0,0,0,0,0,0,0,0,99.05430603027344,0,0,0,0,0,0,0,88.39462280273438,0,0,0,0,0,0,0,0,52.784873962402344,0,0,0,63.98375701904297,0,0,0,0,0,0,0,0,99.02392578125,0,52.784873962402344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.784873962402344,0,88.39462280273438,0,0,0,0,0,0,88.39462280273438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0543212890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.39462280273438,0,0,0,0,0,0,88.39462280273438,0,0,0,0
c1,p002,img_96397.jpg,0,0,0,0,0,0,0,0,0,99.12214660644531,0,0,0,0,0,0,0,85.22528076171875,52.67049789428711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.67049789428711,99.10008239746094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.22528076171875,0,0,0,0,0,0,85.22528076171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.12215423583984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.22528076171875,0,0,0,0,0,0,85.22528076171875,0,0,0,0
c1,p002,img_51572.jpg,0,0,0,0,0,0,0,0,0,99.19734191894531,0,0,0,0,0,0,0,98.18115997314453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.18388366699219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.18115997314453,0,0,0,0,0,0,98.18115997314453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.19734954833984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.18115997314453,0,0,0,0,0,0,98.18115997314453,0,0,0,0
c1,p002,img_24038.jpg,0,0,0,0,0,0,0,0,0,99.15282440185547,0,0,0,0,0,0,0,87.127197265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.13436126708984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.127197265625,0,0,0,0,0,0,87.127197265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.15283966064453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.127197265625,0,0,0,0,0,0,87.127197265625,0,0,0,0
c1,p002,img_46068.jpg,0,0,0,85.2218017578125,0,0,0,0,0,99.09563446044922,50.529605865478516,0,0,0,0,0,0,95.38706970214844,52.79486846923828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.500980377197266,0,52.79486846923828,99.07038879394531,0,0,0,51.500980377197266,0,0,0,0,0,0,0,0,51.500980377197266,0,0,0,0,0,0,0,0,0,0,95.38706970214844,0,0,0,0,0,0,95.38706970214844,0,0,0,0,0,0,0,54.80125045776367,0,0,0,0,0,0,0,99.09564971923828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.38706970214844,0,0,0,0,0,0,95.38706970214844,0,0,0,0
c1,p002,img_7720.jpg,0,0,0,0,0,0,0,0,0,99.02544403076172,0,0,0,0,0,0,0,90.23843383789062,58.22434997558594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.22434997558594,98.99137878417969,76.41461181640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.23843383789062,0,0,0,0,0,0,90.23843383789062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.02546691894531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.23843383789062,0,0,0,0,0,0,90.23843383789062,0,0,0,0
c1,p002,img_18240.jpg,0,0,0,51.919586181640625,0,0,0,0,0,99.13824462890625,51.46638870239258,0,0,0,0,0,0,75.6182861328125,59.03662872314453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.03662872314453,99.11808013916016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6182861328125,0,0,0,0,0,0,75.6182861328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.13825225830078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6182861328125,0,0,0,0,0,0,75.6182861328125,0,0,0,0
c1,p002,img_24875.jpg,0,0,0,0,0,0,0,0,0,99.0596923828125,0,0,0,0,0,0,0,85.87010192871094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.270503997802734,0,0,0,0,0,0,99.02998352050781,0,0,0,0,0,0,0,0,0,52.13058090209961,0,0,0,0,0,0,0,0,0,0,0,0,0,85.87010192871094,0,0,0,0,0,0,96.90531921386719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0596923828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.90531921386719,0,0,0,0,0,0,96.90531921386719,0,0,0,0
c1,p002,img_83470.jpg,0,0,0,0,0,0,0,0,0,99.0768814086914,51.41096878051758,0,0,0,0,0,0,97.29547119140625,54.52436828613281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.52436828613281,99.0493392944336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.29547119140625,0,0,0,0,0,0,97.29547119140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.07689666748047,0,0,0,0,0,0,0,0,0,0,52.81739807128906,0,0,0,0,0,0,0,0,0,0,0,0,97.29547119140625,0,0,0,0,0,0,97.29547119140625,0,0,0,0
c1,p002,img_58870.jpg,0,0,0,0,0,0,0,0,0,99.0690689086914,0,0,0,0,0,0,0,94.12448120117188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.04053497314453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.12448120117188,0,0,0,0,0,0,94.12448120117188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.06908416748047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.12448120117188,0,0,0,0,0,0,94.12448120117188,0,0,0,0
c2,p002,img_42941.jpg,0,0,0,61.72233200073242,0,0,0,0,0,99.2278823852539,53.820186614990234,0,0,0,0,0,0,66.17515563964844,53.3724479675293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3724479675293,99.21770477294922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.184635162353516,0,0,0,0,0,0,0,66.17515563964844,0,0,0,0,0,0,66.17515563964844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.2278823852539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.17515563964844,0,0,0,0,0,0,66.17515563964844,0,0,0,0
c2,p002,img_22889.jpg,0,0,0,0,0,0,0,0,0,99.14051055908203,0,0,0,0,0,0,0,68.87623596191406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.12062072753906,0,0,0,0,0,0,62.443321228027344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.87623596191406,0,0,0,0,0,0,68.87623596191406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1405258178711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.443321228027344,62.443321228027344,0,0,0,0,0,68.87623596191406,0,0,0,0,0,0,68.87623596191406,0,0,0,0
c2,p002,img_101258.jpg,0,0,0,0,0,0,0,0,0,99.20216369628906,57.89855194091797,0,0,0,0,0,0,0,55.44984436035156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.44984436035156,99.1892318725586,0,0,0,0,0,0,73.81739807128906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.91044235229492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.2021713256836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.81739807128906,73.81739807128906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2,p002,img_95640.jpg,0,0,0,0,0,0,0,0,0,99.24116516113281,60.807926177978516,0,0,0,0,0,0,72.35428619384766,61.54783248901367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.54783248901367,99.2323989868164,0,0,0,0,0,0,72.97219848632812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.35428619384766,0,0,51.10552215576172,0,0,0,72.35428619384766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.24118041992188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.97219848632812,72.97219848632812,0,0,0,0,0,72.35428619384766,0,0,0,0,0,0,72.35428619384766,0,0,0,0
c2,p002,img_14459.jpg,0,0,0,67.0845718383789,0,0,0,0,0,99.20391082763672,54.15421676635742,0,0,0,0,0,0,60.155330657958984,55.759864807128906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.759864807128906,99.191162109375,0,0,0,0,0,0,52.2646598815918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.155330657958984,0,0,0,0,0,0,60.155330657958984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.20391082763672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2646598815918,52.2646598815918,0,0,0,0,0,60.155330657958984,0,0,0,0,0,0,60.155330657958984,0,0,0,0
c2,p002,img_59928.jpg,0,0,0,0,0,0,0,0,0,99.03449249267578,0,0,0,0,0,0,0,55.95254898071289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.00160217285156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.95254898071289,0,0,0,0,0,0,55.95254898071289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.03451538085938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.95254898071289,0,0,0,0,0,0,55.95254898071289,0,0,0,0
c2,p002,img_80107.jpg,0,0,0,75.33907318115234,0,0,0,0,0,99.2313003540039,56.59602355957031,0,0,0,0,0,0,57.237125396728516,54.9450569152832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9450569152832,99.22148895263672,0,0,0,0,0,0,65.6312484741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.237125396728516,0,0,0,0,0,0,57.237125396728516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.2313003540039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6312484741211,65.6312484741211,0,0,0,0,0,57.237125396728516,0,0,0,0,0,0,57.237125396728516,0,0,0,0
c2,p002,img_8883.jpg,0,0,0,50.77960968017578,0,0,0,0,0,99.24310302734375,52.83650207519531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.23452758789062,0,0,0,0,0,0,65.84497833251953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.24310302734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.84497833251953,65.84497833251953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2,p002,img_67174.jpg,0,0,0,68.41881561279297,0,0,0,0,0,99.22864532470703,51.46610641479492,0,0,0,0,0,56.42496871948242,0,51.91543197631836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.91543197631836,99.21855163574219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.22864532470703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2,p002,img_51313.jpg,0,0,0,80.9664535522461,0,0,0,0,0,99.21211242675781,55.57427215576172,0,0,0,0,0,0,0,57.543861389160156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.543861389160156,99.20024871826172,0,0,0,0,0,0,56.252174377441406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.21211242675781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.252174377441406,56.252174377441406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2,p002,img_45764.jpg,0,0,0,61.7722282409668,0,0,0,0,0,99.20061492919922,51.20136260986328,0,0,0,0,0,0,0,54.98137664794922,0,0,0,0,0,0,0,0,0,0,0,78.93734741210938,0,0,0,0,0,0,0,54.98137664794922,99.18750762939453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1409912109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.20062255859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2,p002,img_51343.jpg,0,0,0,77.51959228515625,0,0,0,0,0,99.25154113769531,50.8197135925293,0,0,0,0,0,59.01264953613281,0,51.99934768676758,0,0,0,0,0,0,0,0,0,59.01264953613281,0,0,0,0,0,0,0,0,0,51.99934768676758,99.24383544921875,0,0,0,0,0,0,0,0,0,0,0,59.01264953613281,0,0,0,50.6422119140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.25154113769531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2,p002,img_57904.jpg,0,0,0,67.5635757446289,0,0,0,0,0,99.09051513671875,51.9030647277832,0,0,0,0,0,69.04513549804688,0,53.33406448364258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33406448364258,99.06465148925781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.09053039550781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2,p002,img_54319.jpg,0,0,0,72.42265319824219,0,0,0,0,52.7387809753418,99.22378540039062,51.56806182861328,0,0,0,0,0,0,0,55.882686614990234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.882686614990234,99.21318054199219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.22378540039062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7387809753418,0,0,0,0,0,0,0
c2,p002,img_82005.jpg,0,0,0,78.09090423583984,0,0,0,0,0,98.98932647705078,0,0,0,0,0,0,0,72.9454574584961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.95052337646484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.20210647583008,0,0,0,0,0,0,0,72.9454574584961,0,0,0,0,0,0,72.9454574584961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.98933410644531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9454574584961,0,0,0,0,0,0,72.9454574584961,0,0,0,0
c2,p002,img_70071.jpg,0,0,0,91.87570190429688,0,0,0,0,0,99.22161102294922,53.08730697631836,0,0,0,0,0,0,65.35153198242188,57.43645477294922,0,0,0,0,0,0,0,0,0,0,0,76.12673950195312,0,0,0,0,0,0,0,57.43645477294922,99.21077728271484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.62953567504883,0,0,0,0,0,0,0,65.35153198242188,0,0,0,0,0,0,65.35153198242188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.22161102294922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.35153198242188,0,0,0,0,0,0,65.35153198242188,0,0,0,0
c2,p002,img_72291.jpg,0,0,0,93.91182708740234,0,0,0,0,0,99.08606719970703,52.61266326904297,0,0,0,0,0,0,71.16975402832031,56.159400939941406,0,0,0,0,0,0,0,0,0,0,0,56.48786544799805,0,0,0,0,0,0,0,56.159400939941406,99.05966186523438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.16975402832031,0,0,0,0,0,0,71.16975402832031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0860824584961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.16975402832031,0,0,0,0,0,0,71.16975402832031,0,0,0,0
c2,p002,img_16663.jpg,0,0,0,0,0,0,0,0,0,99.15611267089844,0,0,0,0,0,0,74.19294738769531,87.68229675292969,0,0,0,0,0,0,0,0,0,0,0,0,55.359561920166016,0,0,0,0,0,0,0,0,99.13801574707031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.23235321044922,0,0,0,0,0,0,0,87.68229675292969,0,0,0,0,0,0,87.68229675292969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.15611267089844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.68229675292969,0,0,0,0,0,0,87.68229675292969,0,0,0,0
c2,p002,img_77747.jpg,0,0,0,67.28772735595703,0,0,0,0,0,98.99088287353516,51.62815475463867,0,0,0,0,0,94.50159454345703,68.8155746459961,52.964603424072266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.964603424072266,98.95228576660156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.8155746459961,0,0,0,0,0,0,68.8155746459961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.99090576171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.8155746459961,0,0,0,0,0,0,68.8155746459961,0,0,0,0
c2,p002,img_21732.jpg,0,0,0,78.43611907958984,0,0,0,0,0,98.91304016113281,56.766353607177734,0,0,0,0,0,92.17707824707031,85.24715423583984,63.07229232788086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.07229232788086,98.86380004882812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.24715423583984,0,0,51.224945068359375,0,0,0,85.24715423583984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.9130630493164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.24715423583984,0,0,0,0,0,0,85.24715423583984,0,0,0,0
c2,p002,img_24238.jpg,0,0,0,0,0,0,0,0,0,98.97804260253906,0,80.132080078125,0,0,0,68.85301208496094,52.68782424926758,62.842933654785156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.93772888183594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.842933654785156,0,0,0,0,0,0,62.842933654785156,0,0,0,0,0,0,68.85301208496094,0,0,0,0,0,0,0,0,98.97805786132812,0,0,80.132080078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.842933654785156,0,0,0,0,0,0,62.842933654785156,0,0,0,0
